INDEX,STD_DATE,TCKT_NMBR,TP_CR,TCKT_ADDR,DONG,TW_CR,LA,LO
1497,2018-01-08,1,이륜차,대전시 서구 관저동 1318,관저2동,null,36.299748,127.340211
1498,2018-01-09,1,이륜차,대전시 서구 도산로 400번길 핸드폰가게 옆 골목,용문동,null,36.338603,127.395158
1499,2018-01-09,1,이륜차,대전시 서구 갈마동 274-22,갈마1동,null,36.35336,127.364482
1500,2018-01-22,1,이륜차,대전시 서구 문정로2번길 51 씨티빌 1층 주차장 내,탄방동,null,36.343812,127.382696
1501,2018-01-22,1,이륜차,대전시 서구 동서대로 1064번길 74-7,변동,null,36.326729,127.376594
1502,2018-01-22,1,이륜차,대전시 서구 탄방동 618 취락골순대 앞,탄방동,null,36.345586,127.382459
1503,2018-01-31,1,이륜차,대전시 서구 탄방동 759 버기즈 앞,탄방동,null,36.346113,127.388572
1504,2018-01-31,1,이륜차,대전시 서구 월평북로 87 항아리보쌈 앞,월평2동,null,36.362444,127.378103
1505,2018-02-06,1,이륜차,대전시 서구 도마로9번길 4,도마1동,null,36.322619,127.371426
1506,2018-02-07,1,이륜차,대전시 서구 둔산동 1830,둔산3동,null,36.350899,127.397414
1507,2018-02-10,1,이륜차,대전시 서구 둔산동 1002,둔산2동,null,36.354683,127.377797
1508,2018-02-19,1,이륜차,대전시 서구 갈마동 1222,갈마2동,null,36.343668,127.374108
1509,2018-02-19,1,이륜차,대전시 서구 가수원동 772-1 초등학교 뒤 은아아파트 아래,가수원동,null,36.301739,127.353132
1510,2018-02-26,1,이륜차,대전시 서구 월평로 33,월평1동,null,36.35636,127.360904
1511,2018-02-26,1,이륜차,대전시 서구 정림동로 30번길 45 리치빌 102동 입구,정림동,null,36.303351,127.368095
1512,2018-03-08,1,이륜차,대전시 서구 둔산대로 157 이응로미술관 주차장 내,만년동,null,36.366733,127.386605
1513,2018-03-08,1,이륜차,대전시 서구 관저동 1232,관저2동,null,36.300887,127.33744
1514,2018-03-08,1,이륜차,대전시 서구 정림동 127-1,정림동,null,36.305506,127.368312
1515,2018-03-08,1,이륜차,대전시 서구 둔산동 1095,둔산2동,null,36.351517,127.374023
1516,2018-03-09,1,이륜차,대전시 서구 만년동 282 해가든센트럴파크 후문 화단,만년동,null,36.365374,127.379974
1517,2018-03-09,1,이륜차,대전시 서구 흑석동 966 주차장 내,기성동,null,36.254187,127.341229
1518,2018-03-09,1,이륜차,대전시 서구 흑석동 966 주차장 내,기성동,null,36.254187,127.341229
1519,2018-03-09,1,이륜차,대전시 서구 월평동로 45 진달래아파트 상가 앞,월평3동,null,36.359059,127.366798
1520,2018-03-14,1,이륜차,대전시 서구 도마동 40-14,도마1동,null,36.322274,127.374357
1521,2018-03-16,1,이륜차,대전시 서구 둔산동 1813 문정초등학교 후문 근처,둔산3동,null,36.350657,127.395989
1522,2018-03-26,1,이륜차,대전시 서구 괴정동 46-10 대문 앞,괴정동,null,36.339965,127.386436
1523,2018-03-26,1,이륜차,대전시 서구 도솔로 372,괴정동,null,36.339915,127.387339
1524,2018-04-02,1,이륜차,대전시 서구 용문동 251-17,용문동,null,36.334372,127.395959
1525,2018-04-02,1,이륜차,"대전시 서구 갈마동 262-55, 소망아트빌",갈마1동,null,36.355146,127.369961
1526,2018-04-02,1,이륜차,대전시 서구 갈마동 264-32 효청빌라 내,갈마1동,null,36.355147,127.370195
1527,2018-04-02,1,이륜차,대전광역시 서구 갈마동 933 중앙하이츠 담장,갈마2동,null,36.348846,127.373332
1528,2018-04-02,1,이륜차,대전시 서구 변동 13-22,변동,null,36.328273,127.380692
1529,2018-04-02,1,이륜차,대전시 서구 갈마동 1220,갈마2동,null,36.343415,127.37401
1530,2018-04-02,1,이륜차,대전시 서구 갈마동 1220,갈마2동,null,36.343415,127.37401
1531,2018-04-11,1,이륜차,"대전시 서구 용문동 592-12, 장미연립 3동 뒤",용문동,null,36.337833,127.390686
1532,2018-04-11,1,이륜차,대전시 서구 청사로 282 수정타운아파트 상가 내,둔산2동,null,36.359036,127.397217
1533,2018-04-18,1,이륜차,대전시 서구 월평로 22 태능돌삼겹 앞,월평1동,null,36.355804,127.359783
1534,2018-04-25,1,이륜차,대전광역시 서구 도안동 1296,가수원동,null,36.319295,127.343243
1535,2018-04-25,1,이륜차,대전시 서구 도안동 905,가수원동,null,36.331624,127.341524
1536,2018-04-29,1,이륜차,대전시 서구 도솔로 267번길 72,내동,null,36.335649,127.376211
1537,2018-05-11,1,이륜차,대전 서구 정림서로 162-18,정림동,null,36.301294,127.364404
1538,2018-05-11,1,이륜차,대전시 서구 대덕대로167번길 37 좋은하루 앞,갈마2동,null,36.349141,127.374532
1539,2018-05-17,1,이륜차,대전시 서구 갈마중로7번길 42 동산맨션 3동 301호 뒤,갈마2동,null,36.349223,127.371357
1540,2018-06-26,1,이륜차,대전시 서구 도솔로 478,탄방동,null,36.342674,127.396385
1541,2018-06-26,1,이륜차,"대전시 서구 청사로 282, 수정타운 아파트 16동 뒤 천변",둔산2동,null,36.35901,127.397463
1542,2018-06-26,1,이륜차,"대전시 서구 괴정로45, KT인재개발원 방향 10미터 지점",탄방동,null,36.341018,127.379209
1543,2018-06-27,1,이륜차,"대전시 서구 괴정동 71-3, 조은빌라",괴정동,null,36.338413,127.380901
1544,2018-07-02,1,이륜차,"대전시 서구 가장동 50-9, 세종빌라",가장동,null,36.332356,127.387821
1545,2018-07-05,1,이륜차,대전시 서구 도마시장1길 71 담벼락,도마1동,null,36.314877,127.3818
1546,2018-07-06,1,이륜차,"대전시 서구 용문동 590-3, 화성모텔 앞",용문동,null,36.339024,127.391033
1547,2018-07-06,1,이륜차,"대전시 서구 용문동 590-3, 화성모텔 앞",용문동,null,36.339024,127.391033
1548,2018-07-06,1,이륜차,"대전시 서구 도안동로11번길 16, 백유빌딩 뒤",가수원동,null,36.306319,127.351914
1549,2018-07-06,1,이륜차,"대전시 서구 용문동 590-3, 화성모텔 앞",용문동,null,36.339024,127.391033
1550,2018-07-10,1,이륜차,"대전시 서구 둔산북로 85 샘머리공원, 서구청네거리 부근",둔산2동,null,36.356039,127.383926
1551,2018-07-10,1,이륜차,대전시 서구 월평동 311-1 하나로아파트 104동 놀이터,월평3동,null,36.360398,127.366119
1552,2018-07-10,1,이륜차,대전시 서구 둔산남로9번길 53 사철생돌구이 앞 은하수아파트 후문,둔산2동,null,36.350416,127.378812
1553,2018-07-10,1,이륜차,대전시 서구 월평동 311-1 하나로아파트 104동 놀이터 옆 지하계단,월평3동,null,36.360398,127.366119
1554,2018-07-12,1,이륜차,대전시 서구 변동로 79,변동,null,36.324773,127.381878
1555,2018-07-17,1,이륜차,"대전시 서구 복수동 612, 초록마을아파트 2단지 202동 3, 5 라인 앞 지하주차장 6-7라인",복수동,null,36.301769,127.379298
1556,2018-07-18,1,이륜차,대전시 서구 월평동 1086,월평1동,null,36.353988,127.359018
1557,2018-07-25,1,이륜차,대전시 서구 괴정동 4-24번지 금성빌라,괴정동,null,36.341539,127.387538
1558,2018-07-26,1,이륜차,대전시 서구 관저북로51번길 8-23 인근,관저1동,null,36.307416,127.33655
1559,2018-07-27,1,이륜차,대전시 서구 도마동 122-33,도마2동,null,36.315647,127.373831
1560,2018-07-27,1,이륜차,"대전시 서구 청사로 65, 황실타운아파트 110동 옆 노인정 뒷편 공원",월평3동,null,36.361516,127.371325
1561,2018-07-30,1,이륜차,대전시 서구 도마2동 168-18 주차장,도마2동,null,36.312694,127.376082
1562,2018-07-31,1,이륜차,대전시 서구 월평북로 11 월평주공아파트 305동 뒤 인도,월평2동,null,36.363602,127.370283
1563,2018-08-02,1,이륜차,대전시 서구 용문동 591-22,용문동,null,36.33845,127.389768
1564,2018-08-04,1,이륜차,"대전시 서구 동서대로 1084, 유진인력",변동,null,36.328634,127.380778
1565,2018-08-08,1,이륜차,"대전시 서구 월평새뜸로4번길 69, 옛터국수전문점 앞",월평1동,null,36.353572,127.356915
1566,2018-08-10,1,이륜차,대전시 서구 월평동 482,월평1동,null,36.357173,127.361332
1567,2018-08-13,1,이륜차,대전시 서구 갈마동 397-1,갈마2동,null,36.345612,127.371787
1568,2018-08-14,1,이륜차,대전시 서구 월평동 598,월평1동,null,36.356754,127.365625
1569,2018-08-16,1,이륜차,대전시 서구 문정로 19,둔산2동,null,36.346195,127.381708
1570,2018-08-20,1,이륜차,대전시 서구 탄방동 1199,탄방동,null,36.347711,127.396135
1571,2018-08-20,1,이륜차,대전시 서구 탄방동 1199,탄방동,null,36.347711,127.396135
1572,2018-08-20,1,이륜차,대전시 서구 가수원동 767-2,가수원동,null,36.304117,127.352935
1573,2018-08-24,1,이륜차,"대전시 서구 괴정동 97-1 수원왕숯불갈비 옆 통로, 서구 괴정동 98-33 크로바주택2 맞은편",괴정동,null,36.336339,127.380583
1574,2018-08-24,1,이륜차,대전시 서구 탄방동 64-11,탄방동,null,36.344025,127.39447
1575,2018-08-24,1,이륜차,대전시 서구 변동 48-42 예원하이츠 주차장,변동,null,36.32418,127.380468
1576,2018-08-27,1,이륜차,대전시 서구 정림동 599,정림동,null,36.305574,127.365906
1577,2018-08-27,1,이륜차,대전시 서구 정림동 599,정림동,null,36.305574,127.365906
1578,2018-08-27,1,이륜차,대전시 서구 서구 월평동 126 sw기업 앞,월평1동,null,36.345189,127.355001
1579,2018-08-27,1,이륜차,대전시 서구 월평동 1347 영일시스템 앞,월평1동,null,36.354419,127.35526
1580,2018-09-03,1,이륜차,대전시 서구 도마동 88-46,도마1동,null,36.316761,127.380036
1581,2018-09-03,1,이륜차,대전시 서구 도마동 88-46,도마1동,null,36.316761,127.380036
1582,2018-09-03,1,이륜차,대전 서구 월평동로 80,월평3동,null,36.36201,127.369259
1583,2018-09-04,1,이륜차,"대전시 서구 남선로 45, 남선올갱이 건너편 탄방동 자전거 보관소",탄방동,null,36.347303,127.397386
1584,2018-09-04,1,이륜차,대전시 서구 남선로 19,탄방동,null,36.345107,127.396222
1585,2018-09-10,1,이륜차,대전시 서구 만년동 183,만년동,null,36.366923,127.374591
1586,2018-09-10,1,이륜차,대전시 서구 탄방동 590 샤크존주차장 4층 49번,탄방동,null,36.348192,127.386149
1587,2018-09-18,1,이륜차,대전시 서구 갈마동 1277,갈마2동,null,36.341362,127.374394
1588,2018-09-18,1,이륜차,대전시 서구 탄방동 511-40,탄방동,null,36.342286,127.378642
1589,2018-09-27,1,이륜차,대전시 서구 월평동 1355 갑천역 2번출구,월평1동,null,36.353972,127.354338
1590,2018-09-27,1,이륜차,대전시 서구 월평동 1355 갑천역 2번출구,월평1동,null,36.353972,127.354338
1591,2018-09-27,1,이륜차,대전시 서구 둔산동 959-2,둔산2동,null,36.356399,127.378619
1592,2018-10-01,1,이륜차,대전시 서구 둔산동 1082 기계식 주차장 옥상,둔산2동,null,36.352182,127.375377
1593,2018-10-08,1,이륜차,"대전시 서구 관저동 1394, 느리울마을 13단지 1307동 옆",관저2동,null,36.296156,127.342479
1594,2018-10-08,1,이륜차,"대전시 서구 관저동 1394, 느리울마을 13단지 1306동 1, 2라인 옆",관저2동,null,36.296156,127.342479
1595,2018-10-08,1,이륜차,"대전시 서구 관저동 1394, 느리울마을 13단지 1303동 배드민턴장 옆",관저2동,null,36.296156,127.342479
1596,2018-10-08,1,이륜차,"대전시 서구 관저동 1394, 느리울마을 13단지 1305동 3, 4라인 옆",관저2동,null,36.296156,127.342479
1597,2018-10-08,1,이륜차,"대전시 서구 관저동 1394, 느리울마을 13단지 1302동 앞",관저2동,null,36.296156,127.342479
1598,2018-10-08,1,이륜차,"대전시 서구 관저동 1394, 느리울마을 13단지 1302동 창고 옆",관저2동,null,36.296156,127.342479
1599,2018-10-08,1,이륜차,대전시 서구 복수남로 42 서임헤어스토리 앞,복수동,null,36.29843,127.376786
1600,2018-10-10,1,이륜차,대전시 서구 갈마2동 309-8 천연라텍스 판다림 앞,갈마2동,null,36.351008,127.371365
1601,2018-10-11,1,이륜차,"대전시 서구 월평동 103, 대전교회 앞 삼거리",월평1동,null,36.346199,127.353411
1602,2018-10-11,1,이륜차,"대전시 서구 월평동 103, 대전교회 앞 삼거리",월평1동,null,36.346199,127.353411
1603,2018-10-19,1,이륜차,대전시 서구 도마동 114-9,도마2동,null,36.316222,127.371844
1604,2018-10-22,1,이륜차,대전시 서구 둔산동 908-4 둔산경찰서 청사지구대,둔산2동,null,36.35996,127.39467
1605,2018-10-22,1,이륜차,대전시 서구 탄방동 612,탄방동,null,36.345005,127.381651
1606,2018-10-22,1,이륜차,대전시 서구 월평동 1079,월평1동,null,36.354156,127.360008
1607,2018-10-30,1,이륜차,대전시 서구 월평동 103번지 대전침례교회교육관 앞 횡단보도,월평1동,null,36.346199,127.353411
1608,2018-11-06,1,이륜차,대전시 서구 갈마동 393-3,갈마1동,null,36.344895,127.369286
1609,2018-11-08,1,이륜차,대전광역시 서구 내동 218-5,내동,null,36.335779,127.373425
1610,2018-11-08,1,이륜차,대전시 서구 내동 218-5,내동,null,36.335779,127.373425
1611,2018-11-08,1,이륜차,대전시 서구 내동 218-5,내동,null,36.335779,127.373425
1612,2018-11-08,1,이륜차,대전시 서구 관저동 683-2 입구,관저2동,null,36.292275,127.327004
1613,2018-11-12,1,이륜차,대전시 서구 복수동 619 국민은행 앞,복수동,null,36.299135,127.378873
1614,2018-11-12,1,이륜차,"대전시 서구 둔산동 908, 207동 지하주차장 2층 전기차충전기 뒤",둔산2동,null,36.361395,127.39331
1615,2018-11-19,1,이륜차,대전시 서구 정림동 127-1,정림동,null,36.305506,127.368312
1616,2018-11-19,1,이륜차,대전시 서구 대덕대로 135 디에떼에스프레소 앞 버스정류장 옆,갈마2동,null,36.345634,127.374416
1617,2018-11-21,1,이륜차,대전시 서구 변동 51-1 앞,변동,null,36.325258,127.377942
1618,2018-11-22,1,이륜차,"대전시 서구 둔산동 988 약국 옆, 백암빌딩 옆",둔산2동,null,36.352697,127.377256
1619,2018-11-26,1,이륜차,대전 서구 동서대로 994,내동,null,36.332834,127.372179
1620,2018-11-27,1,이륜차,대전시 서구 둔산동 1339 늘푸른약국 앞,둔산2동,null,36.35414,127.380966
1621,2018-11-27,1,이륜차,대전시 서구 가장동 33-38 해든빌딩 주차장,가장동,null,36.328856,127.387069
1622,2018-11-27,1,이륜차,대전시 서구 둔산동 1353 유료주차장 앞,둔산2동,null,36.354156,127.380598
1623,2018-11-28,1,이륜차,"대전시 서구 월평북로 11 102동, 풋살장 옆",월평2동,null,36.363639,127.370494
1624,2018-11-28,1,이륜차,"대전시 서구 월평북로 11 102동, 풋살장 옆",월평2동,null,36.363639,127.370494
1625,2018-12-26,1,이륜차,"대전시 서구 괴정동 50-30, 한승빌라",괴정동,null,36.338121,127.387175
1626,2019-01-02,1,이륜차,대전시 서구 내동 22-3,내동,null,36.331641,127.376744
1627,2019-01-10,1,이륜차,대전시 서구 관저동 1340 하이존 상가 뒤편 지하주차장 입구 부근,관저2동,null,36.299349,127.339747
1628,2019-01-15,1,이륜차,대전시 서구 둔산동 908 샘머리아파트 207동 지하주차장 2층 전기차충전기 뒤,둔산2동,null,36.361916,127.392905
1629,2019-01-15,1,이륜차,대전시 서구 둔산동 908 샘머리아파트 207동 지하주차장 2층 전기차충전기 뒤,둔산2동,null,36.361916,127.392905
1630,2019-01-18,1,이륜차,대전시 서구 내동 158-16,내동,null,36.336137,127.371284
1631,2019-01-18,1,이륜차,대전시 서구 내동 158-16,내동,null,36.336137,127.371284
1632,2019-01-22,1,이륜차,대전시 서구 갈마동 361-7,갈마2동,null,36.346339,127.369664
1633,2019-01-23,1,이륜차,대전시 서구 용문동 224-1,용문동,null,36.340372,127.399132
1634,2019-01-23,1,이륜차,대전시 서구 괴정동 48-28,괴정동,null,36.338959,127.387157
1635,2019-01-23,1,이륜차,대전시 서구 둔산동 1291 고운손병원빌딩 정문,둔산2동,null,36.351868,127.382544
1636,2019-01-23,1,이륜차,대전시 서구 탄방동 1367,탄방동,null,36.348241,127.401244
1637,2019-02-02,1,이륜차,대전시 서구 탄방로7번길 15(탄방동 818),탄방동,null,36.346307,127.391143
1638,2019-02-09,1,이륜차,대전시 서구 월평동 1135,월평1동,null,36.353824,127.358551
1639,2019-02-11,1,이륜차,대전시 서구 갈마동 345-21,갈마2동,null,36.346743,127.372713
1640,2019-02-13,1,이륜차,대전시 서구 갈마동 343-36 진현빌라 주차장,갈마2동,null,36.348454,127.370728
1641,2019-02-14,1,이륜차,대전시 서구 관저북로51번길 8-23 인근,관저1동,null,36.307416,127.33655
1642,2019-02-15,1,이륜차,대전 서구 만년로 74,만년동,null,36.367055,127.381042
1643,2019-02-15,1,이륜차,"대전시 서구 둔산동 1329, 구팔한우 옆 자전거 보관소",둔산2동,null,36.352295,127.381359
1644,2019-02-15,1,이륜차,"대전시 서구 둔산동 1329, 구팔한우 옆 자전거 보관소",둔산2동,null,36.352295,127.381359
1645,2019-02-15,1,이륜차,대전시 서구 용문동 215-2,용문동,null,36.343232,127.401528
1646,2019-02-18,1,이륜차,대전시 서구 월평동 1172,월평1동,null,36.353758,127.358106
1647,2019-02-20,1,이륜차,대전시 서구 괴정동 128-9,괴정동,null,36.339546,127.375188
1648,2019-02-21,1,이륜차,대전시 서구 월평동 362,월평1동,null,36.356607,127.358228
1649,2019-02-21,1,이륜차,대전시 서구 대덕대로 151번길 2(갈마동 988),갈마2동,null,36.347565,127.374801
1650,2019-02-21,1,이륜차,대전시 서구 월평동 316 북경빌라,월평1동,null,36.356417,127.358084
1651,2019-02-25,1,이륜차,대전시 서구 도마동 16-7,도마1동,null,36.326587,127.371962
1652,2019-02-28,1,이륜차,대전시 서구 도마2동 558-3,도마2동,null,36.31108,127.369113
1653,2019-03-05,1,이륜차,"대전시 서구 탄방동 655, 킹덤 옆",탄방동,null,36.346442,127.384068
1654,2019-03-05,1,이륜차,대전시 서구 탄방동 614 앞,탄방동,null,36.345169,127.381872
1655,2019-03-05,1,이륜차,대전시 서구 갈마동 295-2,갈마1동,null,36.35318,127.366255
1656,2019-03-07,1,이륜차,대전시 서구 갈마동 266-23 앞,갈마1동,null,36.353361,127.37149
1657,2019-03-07,1,이륜차,대전시 서구 갈마동 1062,갈마2동,null,36.347323,127.374959
1658,2019-03-10,1,이륜차,대전시 서구 갈마동 915,갈마2동,null,36.34913,127.374209
1659,2019-03-11,1,이륜차,대전시 서구 변동로 23-1(변동),변동,null,36.326618,127.376183
1660,2019-03-12,1,이륜차,대전시 서구 내동 32-1 코너,내동,null,36.3347,127.379103
1661,2019-03-13,1,이륜차,"대전시 서구 월평동 301 누리아파트 104동 5, 6 앞",월평3동,null,36.358802,127.369263
1662,2019-03-14,1,이륜차,대전시 서구 용문동 285-7,용문동,null,36.33218,127.392156
1663,2019-03-22,1,이륜차,"대전시 서구 갈마동 265-12, 엘림빌라",갈마1동,null,36.353649,127.369806
1664,2019-03-22,1,이륜차,"대전시 서구 둔산로 32-12, oodt 옆",둔산2동,null,36.351344,127.37701
1665,2019-03-26,1,이륜차,대전시 서구 괴정동 89-45,괴정동,null,36.334461,127.383528
1666,2019-03-27,1,이륜차,대전 서구 신갈마로 102,갈마1동,null,36.342667,127.368858
1667,2019-03-27,1,이륜차,대전시 서구 갈마동 393-1 양녕요양병원 주차장,갈마1동,null,36.34465,127.36882
1668,2019-04-01,1,이륜차,대전시 서구 관저동 1387,관저2동,null,36.295936,127.340177
1669,2019-04-01,1,이륜차,대전시 서구 가수원로 72 은아아파트1단지 109동 테니스장,가수원동,null,36.302055,127.351604
1670,2019-04-04,1,이륜차,대전 서구 도마동 88-18,도마1동,null,36.317371,127.379608
1671,2019-04-10,1,이륜차,대전시 서구 괴정동 86-24,괴정동,null,36.336955,127.38304
1672,2019-04-12,1,이륜차,대전시 서구 갈마동 1408,갈마2동,null,36.342651,127.377848
1673,2019-04-12,1,이륜차,대전시 서구 둔산동 957 둔산파랑새아파트 103동 앞,둔산2동,null,36.356409,127.375388
1674,2019-04-15,1,이륜차,대전시 서구 둔산동 1302 앞 보라매공원 벤츠 (대전지방경찰청과 충청남도선거관리위원회 사이),둔산2동,null,36.353796,127.384122
1675,2019-04-16,1,이륜차,대전시 서구 갈마동 1173-1 럭키빌라 주차장,갈마2동,null,36.344811,127.373698
1676,2019-04-16,1,이륜차,대전시 서구 갈마동 1047번지 주차장,갈마2동,null,36.348065,127.375555
1677,2019-04-17,1,이륜차,대전시 서구 갈마동 338-6 안산뜸 공원 입구,갈마1동,null,36.348858,127.368686
1678,2019-04-17,1,이륜차,대전시 서구 도안동 1345,가수원동,null,36.319886,127.342458
1679,2019-04-22,1,이륜차,대전시 서구 도마로 12-3  피자2001 근처,도마1동,null,36.322421,127.371561
1680,2019-04-22,1,이륜차,대전시 서구 둔산동 1506 앞 자전거거치대,둔산1동,null,36.352564,127.389858
1681,2019-04-22,1,이륜차,대전시 서구 용문동 594-17,용문동,null,36.338309,127.392153
1682,2019-04-23,1,이륜차,대전시 서구 용문동 593-19 주차장 안,용문동,null,36.337682,127.391244
1683,2019-04-23,1,이륜차,대전시 서구 도마로 12-3,도마1동,null,36.322421,127.371561
1684,2019-04-30,1,이륜차,대전시 서구 괴정동 50-60 도로,괴정동,null,36.338517,127.386971
1685,2019-04-30,1,이륜차,대전시 서구 갈마동 1020번지 소연빌라 내 주차장,갈마2동,null,36.348198,127.375175
1686,2019-04-30,1,이륜차,대전시 서구 갈마동 1020번지 소연빌라 내 주차장,갈마2동,null,36.348198,127.375175
1687,2019-05-07,1,이륜차,대전시 서구 용문동 279-58번지 금산건강원 앞,용문동,null,36.334123,127.391417
1688,2019-05-07,1,이륜차,대전시 서구 둔산동 1974 주차장,둔산3동,null,36.350182,127.398288
1689,2019-05-09,1,이륜차,대전시 서구 관저동 7-1 동방고등학교 정문(서구 가수원동 841 건너편),관저2동,null,36.300652,127.345503
1690,2019-05-09,1,이륜차,대전시 서구 내동 29-4,내동,null,36.330967,127.375268
1691,2019-05-13,1,이륜차,대전시 서구 둔산동 988 백남빌딩 주차장 입구 옆(둔산동 1000 부근),둔산2동,null,36.352697,127.377256
1692,2019-05-13,1,이륜차,"대전시 서구 용문동 243-19, 용문역 8번 출구 앞 자전거 거치대",용문동,null,36.338101,127.393859
1693,2019-05-16,1,이륜차,대전시 서구 가수원동 765-10 굿마트 앞 자전거거치대,가수원동,null,36.304167,127.352277
1694,2019-05-21,1,이륜차,대전시 서구 둔산동 1836,둔산3동,null,36.351057,127.398337
1695,2019-05-21,1,이륜차,대전시 서구 괴정동 135-16 해피스토리빌 1층 주차장,괴정동,null,36.337992,127.376192
1696,2019-05-21,1,이륜차,대전시 서구 갈마동 390-22 갈마아파트 103동 부근,갈마1동,null,36.342917,127.366706
1697,2019-05-21,1,이륜차,대전시 서구 갈마동 262-13,갈마1동,null,36.355145,127.369827
1698,2019-05-21,1,이륜차,대전시 서구 갈마동 1442 위너스빌1차 앞,갈마2동,null,36.346157,127.377832
1699,2019-05-23,1,이륜차,대전시 서구 탄방동 1077,탄방동,null,36.345098,127.396211
1700,2019-05-27,1,이륜차,대전시 서구 갈마동 274-7 앞 인도변 정자 부근 옆 자전거 거치대,갈마1동,null,36.353501,127.364013
1701,2019-05-28,1,이륜차,대전시 서구 도마동 51-4,도마1동,null,36.321612,127.371979
1702,2019-05-28,1,이륜차,대전시 서구 둔산동 956 둔지미공원 컨테이너 박스 옆,둔산2동,null,36.357158,127.375482
1703,2019-05-29,1,이륜차,대전시 서구 월평동 1020,월평1동,null,36.35595,127.360027
1704,2019-05-29,1,이륜차,대전시 서구 갈마동 829,갈마1동,null,36.352192,127.373739
1705,2019-05-31,1,이륜차,대전시 서구 도마동 94-31,도마1동,null,36.318595,127.381035
1706,2019-06-03,1,이륜차,대전시 서구 둔산동 샘머리아파트 221동 앞,둔산2동,null,36.360628,127.394742
1707,2019-06-03,1,이륜차,대전시 서구 괴정로54번길 22,괴정동,null,36.339837,127.380856
1708,2019-06-12,1,이륜차,대전시 서구 월평동 769 앞,월평1동,null,36.354635,127.367001
1709,2019-06-12,1,이륜차,대전광역시 서구 월평동 807,월평1동,null,36.354861,127.36544
1710,2019-06-12,1,이륜차,"대전시 서구 둔산동 2006 삼천경로당, 어린이 공원",둔산3동,null,36.349934,127.399081
1711,2019-06-12,1,이륜차,대전시 서구 용문동 243-7 나온빌라 주차장,용문동,null,36.338355,127.394202
1712,2019-06-12,1,이륜차,대전시 서구 탄방동 1444 앞,탄방동,null,36.345289,127.391319
1713,2019-06-12,1,이륜차,대전시 서구 탄방동 1444 앞,탄방동,null,36.345289,127.391319
1714,2019-06-13,1,이륜차,대전시 서구 둔산동 1390 검찰청 정문,둔산1동,null,36.354757,127.388638
1715,2019-06-13,1,이륜차,대전시 서구 월평동 1293,월평1동,null,36.353462,127.356671
1716,2019-06-13,1,이륜차,대전시 서구 월평동 1293,월평1동,null,36.353462,127.356671
1717,2019-06-13,1,이륜차,대전시 서구 월평동 1293,월평1동,null,36.353462,127.356671
1718,2019-06-13,1,이륜차,"대전시 서구 정림동 8-41, 화돌농장 주차장",정림동,null,36.305184,127.37053
1719,2019-06-13,1,이륜차,대전시 서구 갈마1동 293-12,갈마1동,null,36.352659,127.36831
1720,2019-06-16,1,이륜차,"대전시 서구 갈마동 978번지, 샤기헤어 미용실 옆 골목",갈마2동,null,36.347728,127.37314
1721,2019-06-16,1,이륜차,대전시 서구 월평동 430,월평1동,null,36.357986,127.361615
1722,2019-06-17,1,이륜차,대전시 서구 월평동 1399,월평1동,null,36.351927,127.354378
1723,2019-06-19,1,이륜차,대전광역시 서구 도안동 800,가수원동,null,36.325406,127.338525
1724,2019-06-20,1,이륜차,대전시 서구 갈마동 830,갈마1동,null,36.352111,127.373695
1725,2019-06-27,1,이륜차,대전시 서구 용문동 282-1 101동 앞,용문동,null,36.333908,127.393468
1726,2019-06-28,1,이륜차,대전시 서구 갈마동 1109,갈마2동,null,36.345962,127.373355
1727,2019-07-02,1,이륜차,대전광역시 서구 가수원동 732-3,가수원동,null,36.302613,127.35317
1728,2019-07-05,1,이륜차,대전시 서구 둔산동 1195 은하수아파트 후문 인근,둔산2동,null,36.35028,127.378712
1729,2019-07-05,1,이륜차,대전시 서구 대덕대로 194 부근 인도,둔산2동,null,36.350196,127.378201
1730,2019-07-09,1,이륜차,대전시 서구 둔산동 1204 녹원아파트 104동 지하주차장,둔산2동,null,36.348131,127.381437
1731,2019-07-10,1,이륜차,대전시 서구 관저동 1126,관저2동,null,36.300839,127.332141
1732,2019-07-10,1,이륜차,대전시 서구 만년동 396 대로변 자전거 도로,만년동,null,36.368138,127.388332
1733,2019-07-10,1,이륜차,대전시 서구 용문동 268-14 대영빌라 주차장 내부,용문동,null,36.337482,127.389129
1734,2019-07-10,1,이륜차,대전시 서구 탄방동 521-10 베네시안 빌라 주차장 뒤편,탄방동,null,36.3425,127.379955
1735,2019-07-16,1,이륜차,대전 서구 둔산중로78번길 45 대전지방법원,둔산1동,null,36.354403,127.388284
1736,2019-07-16,1,이륜차,대전시 서구 갈마역로 17-1,갈마1동,null,36.35221,127.373739
1737,2019-07-19,1,이륜차,대전시 서구 둔산동 1348,둔산2동,null,36.354924,127.380882
1738,2019-07-23,1,이륜차,대전 서구 문정로 180,둔산3동,null,36.350432,127.396013
1739,2019-07-24,1,이륜차,대전시 서구 월평동 1543,월평1동,null,36.353828,127.359309
1740,2019-07-24,1,이륜차,대전시 서구 갈마동 988,갈마2동,null,36.347565,127.374801
1741,2019-07-26,1,이륜차,대전 서구 배재로172번길 3,도마1동,null,36.323903,127.370524
1742,2019-07-26,1,이륜차,대전시 서구 갈마동 344-22,갈마2동,null,36.348617,127.372632
1743,2019-07-26,1,이륜차,대전시 서구 월평동 339,월평1동,null,36.35636,127.360915
